CJM_L1,CJM_L2,CJM_L3,CJM_L3코드,관련_L4(근거),SBF_업무ID,SBF_1Depth,SBF_2Depth,SBF_3Depth(업무명),BSS_화면수,BSS_대표화면(최대5),신뢰도,매칭근거,검수상태(승인/수정/반려),검수메모
이탈,회원 탈퇴,T-ID 탈퇴,exit_withdraw_tid,,B5037,5.이용·변경,마케팅 프로그램,그룹회원 상품/마케팅프로그램 할당/교환,0,,하,용어일치: 회원 / 단계축 일치,,
이탈,회원 탈퇴,T-ID 탈퇴,exit_withdraw_tid,,B5038,5.이용·변경,마케팅 프로그램,통합회원 상품/마케팅프로그램 할당/교환,3,ZORDSS0390331 공유POT 요금제 기본제공량/잔량 이력 조회 | ZORDSS0390330 T가족모아 데이터 공유설정 | ZORDSS0310040 T데이터모아 가입/변경,하,용어일치: 회원 / 단계축 일치,,
인입,(T4S) 공식 앱/사이트 인입,로그인/회원가입,ent_app_login,아이디/비밀번호 찾기,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 찾기 / 단계축 일치 / L4 [아이디/비밀번호 찾기] 기준,,
인입,(T4S) 공식 앱/사이트 인입,로그인/회원가입,ent_app_login,아이디/비밀번호 찾기,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 찾기 / 단계축 일치 / L4 [아이디/비밀번호 찾기] 기준,,
인입,(T4S) 공식 앱/사이트 인입,로그인/회원가입,ent_app_login,아이디/비밀번호 찾기,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 찾기 / 단계축 일치 / L4 [아이디/비밀번호 찾기] 기준,,
인입,(T4S) 공식 앱/사이트 인입,로그인/회원가입,ent_app_login,아이디/비밀번호 찾기,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 찾기 / 단계축 일치 / L4 [아이디/비밀번호 찾기] 기준,,
인입,(T4S) 공식 앱/사이트 인입,로그인/회원가입,ent_app_login,아이디/비밀번호 찾기,BC130,고객 여정,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 찾기 / 단계축 일치 / L4 [아이디/비밀번호 찾기] 기준,,
인입,(T4S) 공식 앱/사이트 인입,로그인/회원가입,ent_app_login,,BC133,고객 여정,회원·계정 일반,해지분리고객정보조회(IT),29,ZUAMSSUB00030 해지분리고객 서비스조회 | ZUAMSSUB00040 해지분리고객 서비스조회 | ZUAMSSUB00050 해지고객 명의변경 고객기준조회조건 SUBFORM(SWGPC) | ZUAMSTNI00140 양도인분리고객 서비스이력조회 | ZUAMSTNI00610 양도인분리고객조회(팝업),중,용어일치: 회원 / 동의어: 계정 / 단계축 일치,,
인입,(T4S) 공식 앱/사이트 인입,메인 화면 진입,ent_app_main,T멤버십 메인 진입,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,중,용어일치: 멤버십 / 단계축 일치 / L4 [T멤버십 메인 진입] 기준,,
인입,(T4S) 공식 앱/사이트 인입,본인인증,ent_app_auth,,BC212,CRM 운영,상담&채널시스템관리,성문인증,0,,하,용어일치: 인증 / 단계축 일치,,
인입,(T4S) 공식 앱/사이트 인입,본인인증,ent_app_auth,,BC131,고객 여정,고객인증,고객인증처리(IT),17,ZNGMSCAP00700 가족회선업무처리인증안내 | ZNGMSCAP20090 접촉이력 고객정보 인증 | ZNGMSCAP20091 고객인증실패사유등록 | ZNGMSCAP20092 고객인증차단해제승인요청 | ZNGMSCAP20093 PASS인증이력조회,하,용어일치: 인증 / 단계축 일치,,
인입,(T4S) 공식 앱/사이트 인입,본인인증,ent_app_auth,,BC132,고객 여정,고객인증,고객본인인증처리(IT),1,ZORDSCUS00107 실명확인장애처리조회,하,용어일치: 인증 / 단계축 일치,,
인입,(T4S) 공식 앱/사이트 인입,본인인증,ent_app_auth,,BC133,고객 여정,회원·계정 일반,해지분리고객정보조회(IT),29,ZUAMSSUB00030 해지분리고객 서비스조회 | ZUAMSSUB00040 해지분리고객 서비스조회 | ZUAMSSUB00050 해지고객 명의변경 고객기준조회조건 SUBFORM(SWGPC) | ZUAMSTNI00140 양도인분리고객 서비스이력조회 | ZUAMSTNI00610 양도인분리고객조회(팝업),하,동의어: 계정·회원 / 단계축 일치,,
인입,(T4S) 공식 앱/사이트 인입,온보딩/초기설정,ent_app_onboard,앱 업데이트,BB030,CVM&CJM&C360,LTV 업데이트 및 세그먼트 리맵핑,LTV 재계산 스케줄 실행,0,,중,용어일치: 업데이트 / 단계축 일치 / L4 [앱 업데이트] 기준,,
인입,(T4S) 공식 앱/사이트 인입,온보딩/초기설정,ent_app_onboard,앱 업데이트,BB031,CVM&CJM&C360,LTV 업데이트 및 세그먼트 리맵핑,세그먼트 재분류 규칙 적용,0,,중,용어일치: 업데이트 / 단계축 일치 / L4 [앱 업데이트] 기준,,
인입,(T4S) 공식 앱/사이트 인입,온보딩/초기설정,ent_app_onboard,앱 업데이트,BB032,CVM&CJM&C360,LTV 업데이트 및 세그먼트 리맵핑,고객-세그먼트 매핑 업데이트,0,,중,용어일치: 업데이트 / 단계축 일치 / L4 [앱 업데이트] 기준,,
인입,(T4S) 공식 앱/사이트 인입,온보딩/초기설정,ent_app_onboard,앱 업데이트,BB082,CVM&CJM&C360,고객 표준 여정 모니터링,주기적 여정 / KPI 업데이트,0,,중,용어일치: 업데이트 / 단계축 일치 / L4 [앱 업데이트] 기준,,
인입,(T4S) 공식 앱/사이트 인입,온보딩/초기설정,ent_app_onboard,앱 권한 설정,BB144,채널,고객 경험 설계,회원 및 서비스 환경 설정 기능 설계,0,,하,용어일치: 설정 / 단계축 일치 / L4 [앱 권한 설정] 기준,,
인입,(T4S) 공식 앱/사이트 인입,온보딩/초기설정,ent_app_onboard,앱 권한 설정,BB096,채널,운영 정책 수립,권한 규정,0,,하,용어일치: 권한 / 단계축 일치 / L4 [앱 권한 설정] 기준,,
인입,(대리점/판매점) 방문,대면 상담 시작,ent_store_consult,STT 상담 녹음 동의,BC208,CRM 운영,상담&채널시스템관리,STT/TTS 운영,0,,중,용어일치: stt·상담 / 단계축 일치 / L4 [STT 상담 녹음 동의] 기준,,
인입,(대리점/판매점) 방문,대면 상담 시작,ent_store_consult,가입/이용 현황 조회 (상담사 화면),B6013,상담&채널,고객상담&채널,유선가입상담&채널,0,,중,용어일치: 가입·상담 / 단계축 일치 / L4 [가입/이용 현황 조회 (상담사 화면)] 기준,,
인입,(대리점/판매점) 방문,대면 상담 시작,ent_store_consult,가입/이용 현황 조회 (상담사 화면),B1011,상담&채널,판매상담&채널,가입 상담&채널,0,,중,용어일치: 가입·상담 / 단계축 일치 / L4 [가입/이용 현황 조회 (상담사 화면)] 기준,,
인입,(대리점/판매점) 방문,대면 상담 시작,ent_store_consult,,BA125,채널,대리점 운영,매장정보관리,9,ZPSMSPRF10110 매장리스트 | ZPSMSPRF10120 매장상세정보 | ZPSMSPRF70410 유통망 주소 좌표 설정 | ZPSMSPRF10130 본직영점교체 | ZPSMSPRF10030 파트너접촉이력,중,용어일치: 대리점 / 동의어: 매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,대면 상담 시작,ent_store_consult,,BA121,채널,대리점 평가 관리,매장평가실적관리,3,ZPSMSPRF90950 소매매장별통계 | ZPSMSPRF90970 T매장인증제 항목별 실적 조회 | ZPSMSPRF90901 프로파일조직도리스트(T-SHOP),중,용어일치: 대리점 / 동의어: 매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,대면 상담 시작,ent_store_consult,,BC215,CRM 운영,상담&채널시스템관리,고객센터-팩스시스템 운영,0,,중,용어일치: 상담 / 동의어: 고객센터 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 도착/접수,ent_store_arrive,,BA125,채널,대리점 운영,매장정보관리,9,ZPSMSPRF10110 매장리스트 | ZPSMSPRF10120 매장상세정보 | ZPSMSPRF70410 유통망 주소 좌표 설정 | ZPSMSPRF10130 본직영점교체 | ZPSMSPRF10030 파트너접촉이력,중,용어일치: 대리점·매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 도착/접수,ent_store_arrive,,BA121,채널,대리점 평가 관리,매장평가실적관리,3,ZPSMSPRF90950 소매매장별통계 | ZPSMSPRF90970 T매장인증제 항목별 실적 조회 | ZPSMSPRF90901 프로파일조직도리스트(T-SHOP),중,용어일치: 대리점·매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 도착/접수,ent_store_arrive,상담 유형 선택 (구매/AS/요금/해지 등),BC215,CRM 운영,상담&채널시스템관리,고객센터-팩스시스템 운영,0,,중,용어일치: 상담 / 단계축 일치 / L4 [상담 유형 선택 (구매/AS/요금/해지 등)] 기준,,
인입,(대리점/판매점) 방문,매장 도착/접수,ent_store_arrive,상담 유형 선택 (구매/AS/요금/해지 등),BC216,CRM 운영,상담&채널시스템관리,고객센터-이메일시스템 운영,0,,중,용어일치: 상담 / 단계축 일치 / L4 [상담 유형 선택 (구매/AS/요금/해지 등)] 기준,,
인입,(대리점/판매점) 방문,매장 도착/접수,ent_store_arrive,상담 유형 선택 (구매/AS/요금/해지 등),BB108,채널,상담&채널 운영 기획,보이는 ARS 관리,0,,중,용어일치: 상담 / 단계축 일치 / L4 [상담 유형 선택 (구매/AS/요금/해지 등)] 기준,,
인입,(대리점/판매점) 방문,매장 도착/접수,ent_store_arrive,상담 유형 선택 (구매/AS/요금/해지 등),BC206,CRM 운영,상담&채널시스템관리,보이는 ARS운영,0,,중,용어일치: 상담 / 단계축 일치 / L4 [상담 유형 선택 (구매/AS/요금/해지 등)] 기준,,
인입,(대리점/판매점) 방문,매장 상담 예약,ent_store_resv,,BA125,채널,대리점 운영,매장정보관리,9,ZPSMSPRF10110 매장리스트 | ZPSMSPRF10120 매장상세정보 | ZPSMSPRF70410 유통망 주소 좌표 설정 | ZPSMSPRF10130 본직영점교체 | ZPSMSPRF10030 파트너접촉이력,중,용어일치: 대리점·매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 상담 예약,ent_store_resv,,BA121,채널,대리점 평가 관리,매장평가실적관리,3,ZPSMSPRF90950 소매매장별통계 | ZPSMSPRF90970 T매장인증제 항목별 실적 조회 | ZPSMSPRF90901 프로파일조직도리스트(T-SHOP),중,용어일치: 대리점·매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 상담 예약,ent_store_resv,,B1013,상담&채널,판매상담&채널예약,판매 상담&채널 예약 관리,0,,중,용어일치: 상담·예약 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 상담 예약,ent_store_resv,,BC215,CRM 운영,상담&채널시스템관리,고객센터-팩스시스템 운영,0,,중,용어일치: 상담 / 동의어: 고객센터 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 상담 예약,ent_store_resv,,BC216,CRM 운영,상담&채널시스템관리,고객센터-이메일시스템 운영,0,,중,용어일치: 상담 / 동의어: 고객센터 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 상담 예약,ent_store_resv,,BC138,고객 여정,계약·개통,사전예약신청내역조회(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,용어일치: 예약 / 동의어: 사전예약 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 찾기,ent_store_find,,BA125,채널,대리점 운영,매장정보관리,9,ZPSMSPRF10110 매장리스트 | ZPSMSPRF10120 매장상세정보 | ZPSMSPRF70410 유통망 주소 좌표 설정 | ZPSMSPRF10130 본직영점교체 | ZPSMSPRF10030 파트너접촉이력,중,용어일치: 대리점·매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 찾기,ent_store_find,,BA121,채널,대리점 평가 관리,매장평가실적관리,3,ZPSMSPRF90950 소매매장별통계 | ZPSMSPRF90970 T매장인증제 항목별 실적 조회 | ZPSMSPRF90901 프로파일조직도리스트(T-SHOP),중,용어일치: 대리점·매장 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 찾기,ent_store_find,,BA138,채널,대리점 개설 관리,파트너진행상황조회,18,ZPSMSSNC03070 파트너진행상황조회 | ZPSMSSNCS3070 개설업무통합관리 | ZPSMSSNCS3071 개설업무통합관리-신청서진행내역 | ZPSMSSNCS3072 개설업무통합관리-계약진행내역 | ZPSMSSNCS3073 개설업무통합관리-영업담보,중,용어일치: 대리점 / 동의어: 조회 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 찾기,ent_store_find,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 찾기 / 동의어: 탐색 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 찾기,ent_store_find,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 찾기 / 동의어: 탐색 / 단계축 일치,,
인입,(대리점/판매점) 방문,매장 찾기,ent_store_find,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 찾기 / 동의어: 탐색 / 단계축 일치,,
인입,고객센터 전화 인입,ARS/IVR 메뉴 선택,ent_call_ivr,ARS 메뉴 안내 및 선택 (버튼식/보이는/음성),BB108,채널,상담&채널 운영 기획,보이는 ARS 관리,0,,상,용어일치: ars·보이는 / 동의어: 상담 / 단계축 일치 / L4 [ARS 메뉴 안내 및 선택 (버튼식/보이는/음성)] 기준,,
인입,고객센터 전화 인입,ARS/IVR 메뉴 선택,ent_call_ivr,ARS 메뉴 안내 및 선택 (버튼식/보이는/음성),BC206,CRM 운영,상담&채널시스템관리,보이는 ARS운영,0,,상,용어일치: ars·보이는 / 동의어: 상담 / 단계축 일치 / L4 [ARS 메뉴 안내 및 선택 (버튼식/보이는/음성)] 기준,,
인입,고객센터 전화 인입,ARS/IVR 메뉴 선택,ent_call_ivr,,BC215,CRM 운영,상담&채널시스템관리,고객센터-팩스시스템 운영,0,,중,용어일치: 고객센터 / 동의어: 상담 / 단계축 일치,,
인입,고객센터 전화 인입,ARS/IVR 메뉴 선택,ent_call_ivr,,BC216,CRM 운영,상담&채널시스템관리,고객센터-이메일시스템 운영,0,,중,용어일치: 고객센터 / 동의어: 상담 / 단계축 일치,,
인입,고객센터 전화 인입,ARS/IVR 메뉴 선택,ent_call_ivr,,BB107,채널,상담&채널 운영 기획,IVR 운영 관리,0,,중,용어일치: ivr / 동의어: 상담 / 단계축 일치,,
인입,고객센터 전화 인입,ARS/IVR 메뉴 선택,ent_call_ivr,,BC205,CRM 운영,상담&채널시스템관리,IVR 운영,0,,중,용어일치: ivr / 동의어: 상담 / 단계축 일치,,
인입,고객센터 전화 인입,고객센터 연락처 확인,ent_call_info,,BC215,CRM 운영,상담&채널시스템관리,고객센터-팩스시스템 운영,0,,중,용어일치: 고객센터 / 동의어: 상담 / 단계축 일치,,
인입,고객센터 전화 인입,고객센터 연락처 확인,ent_call_info,,BC216,CRM 운영,상담&채널시스템관리,고객센터-이메일시스템 운영,0,,중,용어일치: 고객센터 / 동의어: 상담 / 단계축 일치,,
